locus,oldLocus,gene,description,logFC,qvalue
VC_RS08300,VC1715; VC_1715,mukE,chromosome partition protein MukE,1.28570990935944,5.42948449083884e-07
VC_RS08305,VC1716; VC_1716,mukF,chromosome partition protein MukF,1.45494463103239,3.64970151031734e-06
VC_RS08310,VC1717; VC_1717,cmoM,tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM,1.32157859528046,2.34124379882252e-06
VC_RS08315,VC1718; VC_1718,elyC,envelope biogenesis factor ElyC,-1.1223708467359,3.4987797788657e-05
VC_RS08320,VC1719; VC_1719,torR,two-component system response regulator TorR,0.0055206060783279,0.985067670290266
VC_RS08325,VC1720; VC_1720,torD,molecular chaperone TorD,0.331652756529492,0.26391833905948
VC_RS08330,VC1721; VC_1721,purR,HTH-type transcriptional repressor PurR,-0.0620144820898412,0.69736222539605
VC_RS08335,VC1722; VC_1722,,TfoX/Sxy family DNA transformation protein,0.613523213182482,0.0017968309874996
VC_RS08340,VC1723; VC_1723,,TVP38/TMEM64 family protein,0.656610964227313,0.221296188438902
VC_RS08345,VC1724; VC_1724,,DUF2007 domain-containing protein,0.88915215102762,0.0295366807453965
VC_RS08350,VC1725; VC_1725,,alpha/beta fold hydrolase,0.481985394397626,0.0029227048927816
VC_RS08355,VC1726; VC_1726,glgA,glycogen synthase GlgA,1.00651000168403,8.95267813136447e-05
VC_RS08360,VC1727; VC_1727,glgC,glucose-1-phosphate adenylyltransferase,1.18990761236068,1.78920938735706e-05
VC_RS08365,VC1730; VC_1730,topA,type I DNA topoisomerase,-0.531958097484823,0.0027944495507005
VC_RS08370,VC1731; VC_1731,,YciN family protein,-0.414189787044777,0.241038616257023
VC_RS08375,VC1732; VC_1732,aroA,3-phosphoshikimate 1-carboxyvinyltransferase,0.136196104660355,0.431983204742816
VC_RS08380,VC1735; VC_1735,aat,leucyl/phenylalanyl-tRNA--protein transferase,-0.289313767596274,0.307069021783404
VC_RS08385,VC1736; VC_1736,,arginyltransferase,0.265622956615072,0.193187986946849
VC_RS08390,VC1737; VC_1737,infA,translation initiation factor IF-1,-3.22743936767186,3.6030035820845e-07
VC_RS08395,VC1738; VC_1738,fabV,enoyl-ACP reductase FabV,-0.530801123162366,0.0066486276499588
VC_RS08400,VC1740; VC_1740,,acyl-CoA dehydrogenase,1.51071616312466,1.82360027992141e-05
VC_RS08405,VC1741; VC_1741,,TetR/AcrR family transcriptional regulator,1.19846893217488,0.0003232559554588
VC_RS08410,,,hypothetical protein,0.198367678185385,0.69471041847057
VC_RS08415,VC1743; VC_1743,,1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase,3.40294093049301,7.6379287726225e-08
VC_RS08420,VC1744; VC_1744,,YnjH family protein,1.24048270395963,3.68396253268473e-06
VC_RS08425,VC1745; VC_1745,,NAD-dependent succinate-semialdehyde dehydrogenase,1.36181653821295,9.90763692736025e-07
VC_RS08430,VC1746; VC_1746,breR,bile response transcriptional repressor BreR,0.273576695818874,0.170158590715912
VC_RS08435,VC1748; VC_1748,,hypothetical protein,-2.2684118153571,3.96049872170994e-05
VC_RS08440,VC1749; VC_1749,,BamA/TamA family outer membrane protein,-0.508071196397659,0.0591297123758729
VC_RS08445,VC1750; VC_1750,,DUF4056 domain-containing protein,-1.07693271925003,0.0003516135127436
VC_RS08450,VC1751,,mechanosensitive ion channel family protein,-0.748839745501567,0.0002994637452266
VC_RS08455,VC1753; VC_1753,,paraquat-inducible protein A,-1.9643923862784,5.59132492056056e-08
VC_RS08460,VC1754; VC_1754,pqiB,intermembrane transport protein PqiB,-0.769967873824683,0.0001073803711025
VC_RS08465,VC1755; VC_1755,,PqiC family protein,-0.318233665991427,0.0594926633298915
VC_RS08470,VC1756; VC_1756,vexC,multidrug efflux RND transporter periplasmic adaptor subunit VexC,0.0355401493757258,0.816399152901907
VC_RS08475,VC1757; VC_1757,vexD,efflux RND transporter permease subunit VexD,0.0040673470461086,0.981300680041694
VC_RS08485,VC1758; VC_1758,,tyrosine-type recombinase/integrase,-0.847227545318263,0.0006164365180635
VC_RS08490,VC1759; VC_1759,,tyrosine-type recombinase/integrase,0.0539852495888103,0.824580658932619
VC_RS08495,VC1760; VC_1760,,SNF2-related protein,-1.41348707231619,9.55348224915714e-06
VC_RS08505,VC1762; VC_1762,,EH signature domain-containing protein,-1.92957545909017,1.65353155407323e-05
VC_RS08510,VC1763; VC_1763,,OmpA/MotB family protein,-1.93396425147955,1.37623983470191e-06
VC_RS08515,VC1764; VC_1764,zorA,anti-phage ZorAB system protein ZorA,-2.29130525900207,3.67543251421596e-06
VC_RS08520,VC1765; VC_1765,,type I restriction endonuclease subunit R,-0.3344075129668,0.12140472771238
VC_RS08525,VC1766; VC_1766,,DUF262 domain-containing protein,0.196579741304129,0.363035003075323
VC_RS08530,VC1767; VC_1767,,DUF262 domain-containing protein,0.325245338274439,0.138783954414822
VC_RS08535,VC1768; VC_1768,,restriction endonuclease subunit S,0.101717675077515,0.750278992479853
VC_RS08540,VC1769; VC_1769,,type I restriction-modification system subunit M,0.532512469268415,0.0081003081799796
VC_RS08545,VC1770; VC_1770,,hypothetical protein,0.895811292905466,0.0002739519973227
VC_RS08550,VC1771; VC_1771,,hypothetical protein,-0.298961566468998,0.164958807206967
VC_RS08555,VC1772; VC_1772,,helix-turn-helix transcriptional regulator,-0.473119464332811,0.0086271592826633
VC_RS08560,VC1773; VC_1773,,YjhT family mutarotase,-2.1425750376861,4.4504427137654e-05
VC_RS08565,VC1774; VC_1774,,N-acetylneuraminate epimerase,-2.16978987497596,2.54745351196834e-05
VC_RS08570,VC1775; VC_1775,,MurR/RpiR family transcriptional regulator,-0.41621542618875,0.0098514202547951
VC_RS08575,VC1776; VC_1776,,dihydrodipicolinate synthase family protein,0.699678706636858,0.00625349882171
VC_RS08580,VC1777; VC_1777,siaM,sialic acid TRAP transporter large permease SiaM,-0.241031470394397,0.227535933570648
VC_RS08585,VC1778; VC_1778,siaQ,sialic acid TRAP transporter small permease SiaQ,-0.0037127939848292,0.990508599422499
VC_RS08590,VC1779; VC_1779,siaP,sialic acid TRAP transporter solute-binding subunit SiaP,-0.84697528974428,0.004056136161426
VC_RS08595,VC1781; VC_1781,,putative N-acetylmannosamine-6-phosphate 2-epimerase,-0.662409092964862,0.117860630542546
VC_RS08600,VC1782; VC_1782,,N-acetylmannosamine kinase,1.84711350746291,9.65667130613971e-06
VC_RS08605,VC1783; VC_1783,nagA,N-acetylglucosamine-6-phosphate deacetylase,1.33623278446109,8.55065990277036e-07
VC_RS08610,VC1784; VC_1784,,sialidase family protein,0.627576936642833,0.000472766900664
VC_RS08615,VC1785; VC_1785,,AlpA family transcriptional regulator,-1.34061879478581,0.126855245213297
VC_RS08620,VC1786; VC_1786,radC,RadC family protein,-1.00452425542145,0.152078085897238
VC_RS08630,VC1788; VC_1788,,hypothetical protein,0.719958465927886,0.0950619714228592
VC_RS08635,VC1789; VC_1789,,IS3-like element ISVch4 family transposase,1.13465726679605,0.104018439451154
VC_RS08640,VC1791; VC_1791,,tape measure protein,1.49236345822654,0.0001221503399648
VC_RS08645,VC1792; VC_1792,,phage tail assembly protein,0.802160999735817,0.0144454905865195
VC_RS08650,VC1793; VC_1793,,hypothetical protein,1.14949747831566,0.0066803743449158
VC_RS08655,VC1794; VC_1794,,hypothetical protein,-0.622676992569949,0.0632370241610598
VC_RS08660,VC1795; VC_1795,,Mor transcription activator family protein,0.0338164272659117,0.9671581067917
VC_RS08665,VC1796; VC_1796,,Mor transcription activator family protein,-0.67351550241363,0.138430821473408
VC_RS08670,,,hypothetical protein,-1.00528221916143,0.0037872401485312
VC_RS08675,VC1797; VC_1797,,hypothetical protein,1.06462394955574,0.0008119320020377
VC_RS08680,VC1798; VC_1798,,ExeA family protein,1.36629882737552,8.20436202454467e-05
VC_RS08685,VC1799; VC_1799,,DDE-type integrase/transposase/recombinase,1.31116797231992,1.1894105372683e-05
VC_RS08690,VC1800; VC_1800,,hypothetical protein,0.927463244283197,0.0022748105496304
VC_RS08700,VC1801; VC_1801,,hypothetical protein,0.215503359800887,0.809635591751481
VC_RS08705,VC1802; VC_1802,,hypothetical protein,-0.107567925599762,0.865527966608766
VC_RS08710,,,hypothetical protein,-2.1707434289951,2.34000208662755e-06
VC_RS08715,VC1804; VC_1804,,DUF2787 family protein,-1.28697287595331,0.0421166344088715
VC_RS08720,VC1805; VC_1805,,DUF2787 domain-containing protein,-0.495655286505337,0.370768868480751
VC_RS08725,VC1806; VC_1806,,GTPase family protein,0.131667222088094,0.777085133517226
VC_RS08735,VC1808; VC_1808,,hypothetical protein,-1.91404664411698,0.0020070028570808
VC_RS08740,VC1809; VC_1809,,helix-turn-helix transcriptional regulator,-1.94056426324843,0.0004534556317132
VC_RS08745,VC1810; VC_1810,,DUF2986 domain-containing protein,-0.31369535336956,0.307428521579936
VC_RS08750,VC1811; VC_1811,,NYN domain-containing protein,0.194938849301377,0.336044440234489
VC_RS08755,VC1812; VC_1812,,thiol-disulfide oxidoreductase DCC family protein,0.5713873618514,0.161586712265622
VC_RS08760,VC1814; VC_1814,,DASH family cryptochrome,0.313249939708052,0.346197410315896
VC_RS08765,VC1815; VC_1815,,SDR family oxidoreductase,1.92244278977459,4.4504427137654e-05
VC_RS08770,VC1816; VC_1816,,VF530 family DNA-binding protein,-1.61639394722839,0.0001792314858233
VC_RS08775,VC1817; VC_1817,,sigma-54-dependent Fis family transcriptional regulator,0.487421319839342,0.0161520527240882
VC_RS08780,VC1819; VC_1819,,acetaldehyde dehydrogenase ExaC,0.740593458279133,0.0151870150514422
VC_RS08785,VC1820; VC_1820,,PTS sugar transporter subunit IIA,2.72455759525996,0.003586425654309
VC_RS08790,VC1821; VC_1821,,fructose-specific PTS transporter subunit EIIC,1.84804881489531,0.0002047734947937
VC_RS08795,VC1822; VC_1822,,fructose-specific PTS transporter subunit EIIC,1.78261568361777,8.98732932250211e-06
VC_RS08800,VC1823; VC_1823,,PTS fructose transporter subunit IIB,0.910465402949218,0.0040758923087038
VC_RS08805,VC1824; VC_1824,,PTS sugar transporter subunit IIA,1.09063946959435,0.0018024078615407
VC_RS08810,VC1825; VC_1825,,helix-turn-helix transcriptional regulator,1.33179421650416,0.0002546118691268
VC_RS08815,VC1826; VC_1826,,fructose-specific PTS transporter subunit EIIC,3.31977680547171,1.15142627473284e-05
VC_RS08820,VC1827; VC_1827,manA,"mannose-6-phosphate isomerase, class I",2.01634888350191,0.0002964539149376
VC_RS08825,VC1828; VC_1828,,L-alanine exporter AlaE,0.425746096929692,0.0065200335635864
VC_RS08830,VC1831; VC_1831,cqsR,hybrid sensor histidine kinase/response regulator CqsR,-0.445260845393532,0.0294781936392026
VC_RS08835,VC1832; VC_1832,,YecA family protein,-0.511485192896274,0.0357009205307227
VC_RS08840,VC1833; VC_1833,nadA,quinolinate synthase NadA,0.568668218761245,0.0013682757845473
VC_RS08845,VC1834; VC_1834,ybgF,tol-pal system protein YbgF,1.03693367873912,6.66555656446339e-06
VC_RS08850,VC1835; VC_1835,pal,peptidoglycan-associated lipoprotein Pal,-1.74216992310112,1.50583974496741e-05
VC_RS08855,VC1836; VC_1836,tolB,Tol-Pal system beta propeller repeat protein TolB,0.452525700422161,0.0054707678497869
VC_RS08860,VC1837; VC_1837,tolA,cell envelope integrity protein TolA,2.00096977816921,4.3176184117296305e-09
VC_RS08865,VC1838; VC_1838,,ExbD/TolR family protein,1.65530869499367,2.24771322502698e-06
VC_RS08870,VC1839; VC_1839,tolQ,protein TolQ,1.45406572549236,1.56064696214987e-06
VC_RS08875,VC1840; VC_1840,ybgC,tol-pal system-associated acyl-CoA thioesterase,0.0289700666318033,0.884764387377651
VC_RS08880,VC1841; VC_1841,ybgE,cyd operon protein YbgE,-0.44083876618795,0.042936152795751
VC_RS08885,VC1842; VC_1842,cydX,cytochrome bd-I oxidase subunit CydX,1.05643990481205,0.280418200854886
VC_RS08890,VC1843; VC_1843,cydB,cytochrome d ubiquinol oxidase subunit II,-1.34721567223293,5.79470540857779e-06
VC_RS08895,VC1844; VC_1844,cydA,cytochrome ubiquinol oxidase subunit I,-1.54266073576741,1.66660437817941e-07
VC_RS08900,VC1845; VC_1845,ruvB,Holliday junction branch migration DNA helicase RuvB,-0.15713784491362,0.390482824650636
VC_RS08905,VC1846; VC_1846,ruvA,Holliday junction branch migration protein RuvA,-0.306815630402028,0.159496973296789
VC_RS08910,VC1847; VC_1847,ruvC,crossover junction endodeoxyribonuclease RuvC,0.220512728473274,0.216407124964564
VC_RS08915,VC1848; VC_1848,cysS,cysteine--tRNA ligase,0.0152301487096038,0.924452066289768
VC_RS08920,VC1849; VC_1849,,peptidylprolyl isomerase,-2.06720879069086,1.02866952775786e-06
VC_RS08925,VC1850; VC_1850,lpxH,"UDP-2,3-diacylglucosamine diphosphatase",-0.0283152825891782,0.914336693731575
VC_RS08930,VC1851; VC_1851,,EAL and HDOD domain-containing protein,-0.0161756370697799,0.944656281321992
VC_RS08935,VC1852; VC_1852,,YchJ family protein,-1.15279365136559,1.18193545117375e-06
VC_RS08940,VC1853; VC_1853,,DUF2057 family protein,-2.57474960515584,3.56637529744028e-07
VC_RS08945,VC1854; VC_1854,ompT,porin OmpT,-5.44344244203577,4.3176184117296305e-09
VC_RS08950,VC1855; VC_1855,dinG,ATP-dependent DNA helicase DinG,-1.66204992739677,1.35856307980823e-05
VC_RS08955,VC1856; VC_1856,,sulfite exporter TauE/SafE family protein,-0.979580469294864,0.0002340964117159
VC_RS08960,VC1857; VC_1857,,primosomal replication protein,-1.04696414350315,0.0003092201967269
VC_RS08965,VC1858; VC_1858,rsmS,pleiotropic regulatory protein RsmS,-1.56628852284741,1.12817387997723e-05
VC_RS08970,VC1859; VC_1859,,methyl-accepting chemotaxis protein,0.168295371001144,0.548450147605201
VC_RS08975,VC1860; VC_1860,xthA,exodeoxyribonuclease III,-2.01127225238304,2.138974528453e-07
VC_RS08980,VC1861; VC_1861,,ABC transporter permease,-1.90697274134337,0.0004830473683891
VC_RS08985,VC1862; VC_1862,,ABC transporter permease,-1.83518741149732,8.68022199676953e-06
VC_RS08990,VC1863; VC_1863,,ABC transporter substrate-binding protein,-0.774656754433415,0.0309100327397185
VC_RS08995,VC1864; VC_1864,,ABC transporter ATP-binding protein,-1.05178204068709,5.72530607079351e-05
VC_RS09000,VC1865; VC_1865,,DUF3360 family protein,0.71250668796126,0.0525308664367852
VC_RS09005,VC1866; VC_1866,pflB,formate C-acetyltransferase,1.96271052029502,1.04778667151344e-05
VC_RS09010,VC1867; VC_1867,,lipid A deacylase LpxR family protein,-0.297522997500372,0.0584462005937788
VC_RS09015,VC1868; VC_1868,,methyl-accepting chemotaxis protein,1.54909191383796,1.18901228216684e-05
VC_RS09020,VC1869; VC_1869,pflA,pyruvate formate lyase 1-activating protein,-0.750364012247399,0.0019425451380122
VC_RS09025,VC1870; VC_1870,,energy-coupling factor ABC transporter permease,0.0488451595761803,0.847024985734357
VC_RS09030,VC1871; VC_1871,,YfbU family protein,-1.70757085923675,0.0008648471871827
VC_RS09035,VC1872; VC_1872,,PrkA family serine protein kinase,1.64612128949469,0.000298733670498
VC_RS09040,VC1873; VC_1873,,YeaH/YhbH family protein,1.52016365284436,0.0006244007734409
VC_RS09045,VC1874; VC_1874,,SpoVR family protein,1.17796432650276,0.0019629708688541
VC_RS09050,VC1875; VC_1875,kdsB,3-deoxy-manno-octulosonate cytidylyltransferase,-0.19391178547014,0.239149966091801
VC_RS09055,VC1876; VC_1876,,Trm112 family protein,-0.275256559718968,0.120154903103731
VC_RS09060,VC1877; VC_1877,lpxK,tetraacyldisaccharide 4'-kinase,0.384697270285972,0.0386936751491198
VC_RS09065,VC1878; VC_1878,msbA,lipid A ABC transporter ATP-binding protein/permease MsbA,-0.278481721073033,0.0604362613895037
VC_RS09070,VC1879; VC_1879,,DNA internalization-related competence protein ComEC/Rec2,1.14232789317677,3.28004254974811e-05
VC_RS09075,VC1880; VC_1880,,DUF2062 domain-containing protein,-0.088910266172606,0.738550225030517
VC_RS09080,VC1882; VC_1882,lolE,lipoprotein-releasing ABC transporter permease subunit LolE,1.32439897761667,7.98744741784081e-05
VC_RS09085,VC1883; VC_1883,lolD,lipoprotein-releasing ABC transporter ATP-binding protein LolD,1.50033510215099,1.34217471914006e-07
VC_RS09090,VC1884; VC_1884,lolC,lipoprotein-releasing ABC transporter permease subunit LolC,0.897195566064344,0.0004429421930287
VC_RS09095,VC1885; VC_1885,,PilZ domain-containing protein,-0.154435358815933,0.303876514971224
VC_RS09100,VC1886; VC_1886,mfd,transcription-repair coupling factor,0.791399572834681,2.68768200333001e-05
VC_RS09105,VC1887; VC_1887,,peptidoglycan binding protein CsiV,0.474891059460153,0.0073635245080427
VC_RS09110,VC1888; VC_1888,bap1,beta-prism lectin domain-containing protein,-1.64532872048319,0.0001226206406995
VC_RS09115,VC1889; VC_1889,,GNAT family N-acetyltransferase,-0.24712331694636,0.19381942209164
VC_RS09120,VC1890; VC_1890,,NAD(P)/FAD-dependent oxidoreductase,0.463729827601764,0.0542201215341234
VC_RS09125,VC1892; VC_1892,ycfP,alpha/beta hydrolase YcfP,0.694030706534921,0.0413519098024457
VC_RS09130,VC1893; VC_1893,,phosphotransferase,2.16103617312775,1.16960496155422e-08
VC_RS09135,VC1894; VC_1894,lpoB,penicillin-binding protein activator LpoB,1.24388981736742,3.3583081991234e-05
VC_RS09140,VC1895; VC_1895,,YcfL family protein,1.66591273457934,1.31283952251928e-07
VC_RS09145,VC1896; VC_1896,,COG3014 family protein,0.412654554518285,0.00697760963784
VC_RS09150,VC1897; VC_1897,hinT,purine nucleoside phosphoramidase,-1.32576734346407,4.93696791248489e-06
VC_RS09155,VC1898; VC_1898,,methyl-accepting chemotaxis protein,1.30953617614295,0.0008813358558784
VC_RS09160,VC1899; VC_1899,,DUF1887 family protein,0.795352675307683,0.0249610163903496
VC_RS09165,VC1900; VC_1900,fadR,fatty acid metabolism transcriptional regulator FadR,0.390044858348373,0.0240765674371112
VC_RS09170,VC1901; VC_1901,nhaB,Na(+)/H(+) antiporter NhaB,-2.4497572243619,4.3274943292418405e-09
VC_RS09175,VC1902; VC_1902,dsbB,disulfide bond formation protein DsbB,0.18238468584148,0.431343089648698
VC_RS09180,VC1903; VC_1903,ftsK,DNA translocase FtsK,0.248816161429565,0.109768145342176
VC_RS09185,VC1904; VC_1904,lrp,leucine-responsive transcriptional regulator Lrp,-2.89242035269482,3.82966556676071e-09
VC_RS09190,VC1905; VC_1905,ald,alanine dehydrogenase,1.7922250018593,2.14088679897455e-06
VC_RS09195,VC1906; VC_1906,,methyltransferase,-0.296341461783416,0.11526694148929
VC_RS09200,VC1907; VC_1907,cysB,HTH-type transcriptional regulator CysB,-2.15321150232897,9.25011407591542e-06
VC_RS09205,VC1909; VC_1909,,hypothetical protein,-1.61769968678879,3.46205034184977e-05
VC_RS09210,VC1910; VC_1910,,tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE,0.179135206605863,0.322850672119091
VC_RS09215,VC1911; VC_1911,pyrF,orotidine-5'-phosphate decarboxylase,-1.39984679359333,3.67647167125295e-05
VC_RS09220,VC1912; VC_1912,lapB,lipopolysaccharide assembly protein LapB,-0.738752268908811,3.78502795040023e-05
VC_RS09225,VC1913; VC_1913,,LapA family protein,-1.21925454068306,3.49523063874871e-05
VC_RS09230,VC1914; VC_1914,ihfB,integration host factor subunit beta,-0.872753219696033,0.0055685234764166
VC_RS09235,VC1915; VC_1915,rpsA,30S ribosomal protein S1,-0.315465048376038,0.206896573619033
VC_RS09240,VC1916; VC_1916,cmk,(d)CMP kinase,-0.527734653519301,0.0052180247468115
VC_RS09245,VC1917; VC_1917,,ComEA family DNA-binding protein,0.260305861480554,0.278998811533802
VC_RS09250,VC1918; VC_1918,ppiD,peptidylprolyl isomerase,0.603810979130716,0.0005438564549047
VC_RS09255,VC1919; VC_1919,,HU family DNA-binding protein,-1.39249084630635,0.0003342887949025
VC_RS09260,VC1920; VC_1920,lon,endopeptidase La,0.918971027170278,0.0001447498452848
VC_RS09265,VC1921; VC_1921,clpX,ATP-dependent protease ATP-binding subunit ClpX,-0.117124164654886,0.43090315071014
VC_RS09270,VC1922; VC_1922,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,0.0188169212261701,0.918247798354519
VC_RS09275,VC1923; VC_1923,tig,trigger factor,-0.383153012898775,0.026509092727717
VC_RS09280,,,hypothetical protein,-2.58981437080832,7.0670628389378e-06
VC_RS09285,VC1925; VC_1925,,sensor histidine kinase,-1.54452267218184,4.27210807150812e-06
VC_RS09290,VC1926; VC_1926,,sigma-54-dependent transcriptional regulator,-0.714316144570112,0.0131040391715212
