mutant,plateId,wellId,biomass_t0,biomass_t1,biomass_t2,biomass_t3,biomass_t4,biomass_t5,biomass_t6,biomass_t7,biomass_t8,biomass_t9,biomass_t10,biomass_t11,biomass_t12,biomass_t13,biomass_t14,biomass_t15,biomass_t16,biomass_t17,biomass_t18,biomass_t19,biomass_t20,biomass_t21,biomass_t22,biomass_t23,biomass_t24,biomass_t25,biomass_t26,biomass_t27,biomass_t28,biomass_t29,biomass_t30
flaA,241014_113135_Plate_1,C11,0.0,0.001231137207521382,0.000934624207491378,0.0013378857236035276,0.0068739482641839164,0.06731816336966087,0.3193398983485957,1.041880254002907,2.157664803272849,2.942384758939452,2.36729339556927,1.2021295261900573,0.3861065595854444,0.09774149279377137,0.02443152910184501,0.011551049493168646,0.01243592669016984,0.023128799005921834,0.026367176862195543,0.021730260754360905,0.023188747652238807,0.017723362519226387,0.022404825473682773,0.026422631366352204,0.03541052311830072,0.03998462355787773,0.050420509857056366,0.051423474651946584,0.05980611112074404,0.0420716195807305,0.052881494078787276
luxO_D47E,241014_113135_Plate_1,C2,0.0,8.926554067943011e-05,0.00016292598192028734,0.0004785892907821927,0.004777153807633593,0.036272803206752115,0.1683202499286975,0.4483870236633039,0.8549736298308884,0.3972269599124149,0.0852412838202014,0.02190745167182722,0.015402715911704959,0.017116966312485233,0.013763559148813432,0.010015028611458109,0.00038807954149551205,0.0003376660737987158,0.0002376018585317585,0.0004251504762615464,0.00038341939027144593,0.00033649381159229943,0.0002844855186349216,0.00025944441933843475,0.0003292560023308347,0.0003618362926097005,0.0002976823731450317,0.0002077194044668103,0.00032488045335940855,0.00024378001996156503,0.0002766166368486455
rbmB,241014_113135_Plate_1,C3,0.0,0.00026745989576184464,0.00032902983061399024,0.0039041789983829743,0.04010358791475071,0.21874540774527979,0.5062089041431564,0.8897102723827587,0.7098409264414358,0.30777073251361453,0.10283550930451903,0.03676782293414274,0.0021613580250981596,0.011435124701194267,0.0036130074066893043,0.0007807980809834636,0.0005702234115728941,0.0006157783303948388,0.0006456612325364607,0.000596525077619078,0.000686997175089743,0.0007870703518901747,0.0007273254801440765,0.0007294878847960319,0.0007417493357796239,0.0008495553128117514,0.0006620588324811924,0.0007367808342392106,0.0007453275289663073,0.0005691794263616813,0.0005244839119122222
vpsL,241014_113135_Plate_1,C4,0.0,3.649557756613013e-05,6.738422458433278e-05,0.00012481855886768573,0.0002629670376421537,0.0002924786380386263,0.0007253556147075902,6.087230421569441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WT,241014_113135_Plate_1,C5,0.0,2.0504602521402402e-05,6.810459812144552e-05,0.001952688718146195,0.018225306703153893,0.10849889082562383,0.2573038835032415,0.2876348890694308,0.023514033929310375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potD1,241014_113135_Plate_1,C6,0.0,0.00016219007282924843,0.00039039048022095025,0.00887087820053411,0.12518451044359652,0.6863216493462717,1.4593837199964965,2.174503190285715,2.6489336607646194,2.080718602408171,0.9372010161894101,0.032252839858337275,0.15681150756755316,0.09793975669032567,0.039742745081691476,0.024072437780440215,0.02893150361539428,0.031722595285451766,0.030185474275191568,0.03539699387783896,0.03044756100936265,0.014952338665211217,0.008118754752846877,0.002300182009552964,0.0005460355639542685,0.0007014040439379584,0.0005148025800438785,0.00048388809839596566,0.0005461893478813166,0.0005427533354421453,0.0004828714525495615
vpvC_W240R,241014_113135_Plate_1,C9,0.0,4.138103979856446e-05,0.00010449364713032631,0.002900885168084588,0.04582507762395445,0.38456536977147837,1.2984566482439486,2.5099572633636344,3.4045793923699943,3.683729086907724,4.140651462939339,4.515138230713384,4.826407733151337,4.92053091986456,6.382323219175095,7.2539065831610205,7.503019156928831,7.445805784635026,7.194615338889228,6.823662023511611,6.54628223183508,6.084267965984989,5.667576722558914,5.326077426381341,5.114391627135616,4.818555289760045,4.634636266967901,4.682222678488246,4.685441072793643,4.193069812930288,3.524444048971576
hapR,241014_113135_Plate_1,D1,0.0,0.0002397531415194095,0.0002669324225766247,0.0004243923974067256,0.002888915100693146,0.025972389880402888,0.1415265823193445,0.5574581418398274,1.3479237780058457,2.2366451384819905,2.6066238536557065,3.0710058369022786,3.440663073781878,3.9488872194843747,4.017883470123391,3.6638908600028532,3.048636110545113,2.5348632374482922,2.1278857612915685,1.8061369492433554,1.4885010129200944,1.1208365803275908,0.8441039584975669,0.5458948879418548,0.3355519343610029,0.1845239798033619,0.09591311258279622,0.06452047962233044,0.045998655170871344,0.03072868364568418,0.024696382542283526
flaA,241014_113135_Plate_1,D11,0.0,0.0009105585778012937,0.0014745007569340021,0.0017417924032487203,0.004956446940347933,0.043806055501276336,0.20977475892001565,0.7453006443658841,1.7806953563408119,2.8258152046947234,2.7786937897583144,1.6248985618710257,0.7194260221406026,0.34976415067689987,0.19527725820490077,0.08956324415899279,0.08060372368574469,0.0954640862540352,0.11124051148704674,0.12238410479766604,0.10110295062460474,0.09681917043104134,0.0850645944811012,0.08247615585268701,0.08468052589460665,0.09280667056871415,0.11275242918756684,0.08801356763907223,0.11891758970612391,0.14540014497426035,0.11543022901768643
luxO_D47E,241014_113135_Plate_1,D2,0.0,9.347053963095716e-06,7.561109288206587e-05,0.00142230858534761,0.016633607947720987,0.11118725055227784,0.32887205412314796,0.8126703098021768,0.30609015072785184,0.040926311526937535,0.005783236279893296,0.002800648944876614,0.0027715454955159207,0.0033287206134030335,0.0012612151902088615,0.00031179919594340693,0.0003181760827218646,9.170091096593189e-05,8.495670831840761e-05,5.912491887927804e-05,0.0001950681602156386,0.0001475267034923181,0.0002132098217041472,0.0001563502694775053,8.442781065062788e-05,0.00013609960471375266,0.0001450790746305487,9.87926940457444e-05,9.015285287220596e-05,0.0001238839846173996,9.955715966509363e-05
rbmB,241014_113135_Plate_1,D3,0.0,8.868698675340592e-06,5.56382055613184e-06,0.00014570967232784005,0.0025611436700103112,0.019878132479678536,0.06821584151533625,0.2520948116030207,0.5665744958365896,1.0419875248961383,1.2136568001999013,1.1740694935850948,1.002045836446399,0.7992538241571162,0.2703092353931724,0.47207800106475334,0.41645405704831123,0.3047415603187589,0.23070698843076756,0.20144602339998224,0.18862498484031637,0.15895866423717894,0.15588333345721855,0.15058412458075277,0.13240344698307266,0.1512631948113446,0.12946965493031576,0.10926454016991706,0.09298081188971455,0.06851247496105123,0.04301362521608884
vpsL,241014_113135_Plate_1,D4,0.0,3.1511647475175373e-05,4.832388553588783e-05,4.732416628741189e-05,5.823328174344405e-05,0.0001092487437952405,0.001061309192961036,0.005835224275646125,0.0018773477018072865,0.00040988021047705115,0.0,5.8643365527860625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WT,241014_113135_Plate_1,D5,0.0,0.0002459688143232892,0.0003710638900003533,0.0038654566135026807,0.036549199637322616,0.1566160926361183,0.36925884990268093,0.37212859374194185,0.02427201714985603,0.001373506615376285,0.0012102114249645626,0.0006063260526470169,3.050164118879618e-05,0.0,0.00010774842258654475,0.0,0.00010357026810917168,0.0,0.00012371232443738356,4.031057593101949e-05,0.0002966409092010727,0.0003100802066302237,0.00040068840571860363,0.00026813592308368205,0.00021612585119503238,0.00037244714950611146,0.000229883423504468,0.0005429240727179677,0.00025541745395602904,0.00017852611907689155,0.0003125618692560613
vpvC_W240R,241014_113135_Plate_1,D9,0.0,6.755088904382242e-05,0.00016269891405009545,0.000777674451550703,0.008582379687146206,0.07068495799430961,0.3082955105510806,0.9568491783320849,2.037838199749976,3.3584650799156104,3.7994739794414594,4.284839794581088,4.81877571673267,5.312145853192847,5.63255852735087,5.946677663679459,7.118123634901359,7.816591907223941,8.177932974793507,8.48236830480048,8.39784699994241,8.419503147477394,8.361387602895755,8.289586659787705,8.262329219445627,8.143926630342687,8.000732694531022,7.836727001644431,7.747389073175205,7.564817624259997,7.367606105994891
vpsL,241014_113135_Plate_1,E10,0.0,0.0008786159273799795,0.0009216074463655462,0.001008596851170434,0.0012610595002840222,0.0025547863314127088,0.0011731457868660745,0.0032840872277938565,0.009017769103289552,0.008969993429532395,0.009804495439297695,0.007718748012190946,0.0077546830926522314,0.007502309590733579,0.007238813755739319,0.006738117498786686,0.006230301504119969,0.003470152537853127,0.0015356396821522972,0.007159480376237555,0.004478609281466628,0.0070886819879676785,0.007277931250617873,0.002149563108872161,0.007157586550081371,0.0011346039033204634,0.007256731740027391,0.006820892909668014,0.006142438349801324,0.007687359238040044,0.007617199124960315
WT,241014_113135_Plate_1,E11,0.0,0.0002501657144561315,0.00033802730385027363,0.0005007045831535111,0.0028606097628286003,0.02007867956095536,0.1000679135714434,0.28252306987054215,0.6442836308346721,0.507702036061938,0.030838271162195598,0.0009658191717616173,0.0008033713812801521,0.0006955651367395627,0.000695209082976743,0.0005776732881675483,0.0006112406512323526,0.0006567113048887918,0.0006408084952829446,0.000656072160296142,0.0006594722262857423,0.0006806855804391292,0.0007248681474128507,0.0007304448294414463,0.0006713910658067264,0.000670409777891277,0.0007021555420846159,0.0006920623809391416,0.0006369204604202386,0.0006456776174297535,0.0005934786912546977
potD1,241014_113135_Plate_1,E12,0.0,6.0340225203531274e-05,6.425727135893275e-05,9.307881361474007e-05,0.0005637509105824334,0.005314456858795401,0.0292851457894297,0.1578129121193392,0.5925650829801148,1.4362358115235974,2.147061704121834,3.1476022035758766,4.115293800816724,4.603836680204383,3.896661208077549,3.8436326712849542,4.029671498006494,4.03066482380273,3.9738063683607825,3.8699228679058333,3.8497073871925354,3.8070803819248966,3.765400022226888,3.701780089778487,3.685633947787963,3.579938478766178,3.526167806623093,3.3890272529191705,3.1491671280781266,2.7399926049236285,2.3092480719588844
vpvC_W240R,241014_113135_Plate_1,E3,0.0,0.00010287824378131126,0.0002527346383422484,0.007280169560795899,0.08241505691998378,0.524924698980356,1.527131575520833,2.710493109285058,2.8490426969350446,2.895402114017666,2.99316655903747,3.1842210356658374,3.2582808871034805,3.3902612694540215,4.4536774928153955,4.9516485073121865,5.259738671680184,5.483944870100642,5.666057006986729,5.863340083765399,5.942403547229082,6.006209264304289,6.099845652493927,6.222891854110276,6.33720457321599,6.3943376929712175,6.409874584439711,6.463052591585406,6.662264136866079,6.5555262542452954,6.398199177619078
flaA,241014_113135_Plate_1,E5,0.0,0.0004730993483723758,0.0007978970212382422,0.02183513410300209,0.2701229558757123,1.1746338026855216,2.113824714007505,1.793193284804744,0.5029252511484734,0.07493446366618912,0.019951431135787775,0.010017466282317382,0.007899340968521771,0.03810206619565161,0.03522697887486373,0.06547511700726079,0.07104026942114744,0.07876386736175305,0.10721105158823362,0.1548467247918434,0.1952962914319666,0.1834229015986633,0.17600542027874788,0.18507022539489734,0.25360232210163064,0.22247018888138556,0.22116823188491735,0.2242801778856035,0.25733320243066826,0.3056752785419669,0.3040023006842344
hapR,241014_113135_Plate_1,E7,0.0,0.0912666644796921,0.10317323873769695,0.1538374688666999,0.06429783901718339,0.09385936986807396,0.1806550851711066,0.5661439409671243,1.279749112730511,2.1147859387883097,2.3881466164557925,2.673255864508246,2.9741170808325794,3.5415898700843065,3.6028109872775276,3.375494467970289,2.9566399504897567,2.6730682741993226,2.316324005162328,2.0932659530604436,1.7991137820840264,1.5579750336721052,1.253121320430685,0.9926106792401403,0.7662610023914072,0.5567043698712437,0.4385768931582558,0.3880950168600343,0.3466104265421729,0.33032295983121496,0.32097775234527764
luxO_D47E,241014_113135_Plate_1,E8,0.0,6.0267371280239975e-05,0.00015197128971005503,0.0025160993245265046,0.01774534903971185,0.11018844083257244,0.33122035040529374,0.7929624932724931,0.8760238038225022,0.23458554680620985,0.04335801895382443,0.01790652155047821,0.015272601133367869,0.021254341799922746,0.011956757507919313,0.0031276950932420597,0.00013710698139195117,2.796735697341372e-05,0.0,2.745059482700914e-05,0.00018608900462128533,7.536550673859738e-05,6.3162517054274e-05,2.7589348791124038e-05,0.00015351464634256266,1.9057964910845385e-05,0.00011749887864144936,0.0,9.531539836318678e-05,0.0001074956805917198,0.00014589117013154334
rbmB,241014_113135_Plate_1,E9,0.0,6.047321235397826e-05,8.247890450213329e-05,0.0003439632497432319,0.004878907606346056,0.04180874169028329,0.13424532968366337,0.3572006050344772,0.7438070108687365,1.1260543997545163,1.0562446558827923,0.8312509794275474,0.6254533758143274,0.48070138378017196,0.183553338724697,0.26032701669456915,0.1582323854507693,0.09314411243029551,0.05716794266925837,0.061032149215718486,0.04501987982865052,0.0377939746937413,0.027313677308485346,0.03660415925082472,0.0350814877101353,0.0240698763869173,0.018623735143884476,0.016842565495040675,0.009228631310858132,0.0033466202733614635,0.0016546582094888163
vpsL,241014_113135_Plate_1,F10,0.0,0.0026980859330668332,0.0025211450691352976,0.002696103026592828,0.0026341123544317696,0.0033437233573501827,0.003326069671422491,0.006750257367174333,0.01376783059017919,0.006829443884530502,0.016240570471269308,0.002086886344383386,0.01658218747117013,0.013381755021449058,0.004149840044220821,0.0038042884629849202,0.003009493871133831,0.007212363522181095,0.0021787561066904833,0.003007828363449898,0.003966387623063384,0.0033347665052738426,0.003478644593976876,0.0036551363780779576,0.004816535333364064,0.005264270933796316,0.005148620003609832,0.004710576569138631,0.004728966438353535,0.005391168655370319,0.004906872272184343
WT,241014_113135_Plate_1,F11,0.0,3.792191930968104e-05,3.9536562934664245e-05,4.917357065718073e-05,0.0003963749120226321,0.004096910418682022,0.024665359585954304,0.11888484667038453,0.31637806472131774,0.6799848420231217,0.5931951991621746,0.11938510086960383,0.0028644422896854566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potD1,241014_113135_Plate_1,F12,0.0,7.548777148111934e-05,0.0001215524343649702,0.00016358817905464334,0.0007716587881360917,0.006405712152772187,0.035976818469057294,0.1779789973951433,0.5992701825782175,1.462614018428449,2.170480398035315,3.17355299883569,4.375797085524566,5.074819434748908,4.853118453074359,4.593827583593068,4.764428363222795,4.749802003681571,4.646239446503815,4.704911141177792,4.633362592303568,4.579829802060249,4.523647006116002,4.472097456732265,4.390923685889586,4.388563258098691,4.248432962947201,4.131691267007225,4.020950254007992,3.771812801953224,3.38995216342627
vpvC_W240R,241014_113135_Plate_1,F3,0.0,5.744072104788136e-05,0.0001408663647476067,0.002408070379191364,0.031200628761920472,0.22156443198016013,0.7668112672975831,2.084572128679289,3.1260744601026142,3.4315223096379657,3.713799913743847,4.131484683597505,4.4781805991563965,4.852143384730649,5.373462872169667,6.701239785382699,7.328431765568179,7.65474059373545,7.86034358494262,8.0669367587216,8.05383814000642,8.057716678318727,8.060296797433976,8.062805023650082,8.136061212790992,8.143458490534321,8.097086233045529,8.09040888745035,8.230842135934967,8.083868974327485,8.033884349445998
flaA,241014_113135_Plate_1,F5,0.0,6.33687353149436e-05,0.000429740239321569,0.011199516623355492,0.1396910061307436,0.7640095508601891,2.0213119951121747,2.432251137835748,1.242757641353091,0.2682281265627954,0.01721950899365191,0.004108294642541852,0.0002677733822406608,6.126036068458508e-05,0.0,0.0,0.00018333886381535015,0.00024389040064066604,0.0004285939923130747,0.0010715211947407196,0.0027496666471863848,0.0011500228904343648,0.0021969125747723596,0.004414031735601658,0.0011008921525633361,0.0035624473042291044,0.0008919759353010165,0.0017035185631819562,0.0038644973281582243,0.00812770224212705,0.01893527215478435
hapR,241014_113135_Plate_1,F7,0.0,2.4110984412261025e-05,2.1520905956975262e-05,0.00010966648500937963,0.002279660632913457,0.022623155179965933,0.10935862958368696,0.4274004966224932,1.1439983323633944,2.002720357639865,2.3316065629606486,2.765655226692836,3.1870805673695646,3.5131678985303623,4.08207078801953,3.959292429250682,3.4744161545963728,2.873996555034387,2.443347589467665,2.0829792495427677,1.758186391829216,1.3792549709603195,1.0133835138338554,0.6576228734113524,0.45943470850261225,0.22457917209349496,0.10699087874864781,0.06543291085968087,0.037515520454327454,0.022716520983346335,0.013374054121601447
luxO_D47E,241014_113135_Plate_1,F8,0.0,7.010164910537471e-05,8.184892876201591e-05,0.00026121313847468945,0.0022888494817034,0.0162525943078616,0.05694270054431911,0.2208989913057033,0.49536795653093385,0.8413740346436416,0.5346283009281548,0.2602366857746893,0.1497448836585845,0.1336150596842379,0.11841027328350984,0.12067102073377975,0.0904347064753997,0.0062456013162140835,0.00015051306764555446,0.0006272333771199637,0.0010760604789539774,0.0012330891498909195,0.0016543806694595711,0.0022240553208613873,0.0022098546341601994,0.0020178605340593274,0.0016481058572224718,0.0013996779044858389,0.0013901830928925712,0.0011491627169750512,0.0002986496904310572
